tweet_id,text,fairness,non-moral,purity,degradation,loyalty,care,cheating,betrayal,subversion,authority,harm
834338632982994944,casimir forces measured between silicon nanostructures casimir forces are of fundamental interest because the,0,1,0,0,0,0,0,0,0,0,0
760180959840903168,popped an adderal i can have it all,0,1,0,0,0,0,0,0,0,0,0
693025055450619904,a mistrial in baltimore must not equal a missed chance for justice justice or else,1,0,0,0,0,0,1,0,0,0,0
763483458073092096,left plain light right under ultraviolet calcite nucleated on tiny spherical nodules of black manganese oxides,0,1,0,0,0,0,0,0,0,0,0
700159308944662528,thank god for blessing my family with a entertainment lawyer lord knows i wanted to sign that contract patience is a virtue,0,0,1,0,0,0,0,0,0,0,0
750924420655394816,such a shame hypocrisy natak acting as if she is good she is not,0,0,0,0,0,0,1,0,0,0,0
759588873471008768,is literally a pathological liar i am with her,0,0,0,0,0,0,1,0,0,0,0
409330668514988032,you can not reasonably expect people to respect you more than you respect yourself,0,0,0,0,0,1,0,0,0,0,0
792205703016361984,naivety is humility gone wrong,0,1,0,0,0,0,0,0,0,0,0
421125252945805312,outside of human desires there is no moral standard,0,1,0,0,0,0,0,0,0,0,0
820532027111915521,hypocrites are like it is no ones business your either willfully ignorant or just only cared,0,1,0,0,0,0,0,0,0,0,0
85000083510263808,homosexuality is found in over species on earth homophobia is found in only one which seems unnatural now no h,0,1,0,0,0,0,0,0,0,0,0
839628678422212608,show everyone kindness and respect give what you want to receive,0,0,1,0,0,1,0,0,0,0,0
575156928893972480,quran i have clear proof from my lord he has granted me mercy from himself who will then help me against allah if i disobey him,0,0,1,0,0,0,0,0,0,1,0
710924450800209920,without god human kind is moral compass is flawed,0,0,1,0,0,0,0,0,0,0,0
795271036090650625,god made him who had no sin to be sin for us so that in him we might become the righteousness of god cor,0,0,1,0,0,0,0,0,0,0,0
835811071793500161,the purpose of human life is to serve to show compassion the will to help others ~ albert schweitzer quote,0,0,0,0,0,1,0,0,0,0,0
659686050336391168,festival madness rager raver,0,1,0,0,0,0,0,0,0,0,0
804742988199067648,well this looks amazing i like aldi ad,0,1,0,0,0,0,0,0,0,0,0
716240710647857153,my weak faith in an almighty god can become the faith that moves mountains,0,0,1,0,0,0,0,0,0,0,0
707716169524977664,euroscepticism is not a right wing idea all supporters of democracy must vote leave,0,0,0,0,1,0,0,0,0,0,0
776212906170052608,everything is a scam i swear,0,0,0,0,0,0,1,0,0,0,0
353020083305578497,if you obey all the rules you miss all the fun,0,0,0,0,0,0,0,0,1,0,0
784290343877353473,bring back our zaria girls you inhuman d skul drop out killing intellectuals students,0,0,0,1,0,0,0,0,0,0,0
685309598421630976,god bless folded hands medium light skin tone smiling face with horns,0,1,0,0,0,0,0,0,0,0,0
750834147317415937,what is racial hatred got to do with anything i just would not be offended by a joke,0,1,0,0,0,0,0,0,0,0,0
772089845749522432,wish to have a sense of peace and happiness,0,0,1,0,0,0,0,0,0,0,0
743278809022029824,archbishop hudson thank you for being my spiritual father and confidant love your advice and insight,0,0,1,0,0,0,0,0,0,0,0
693628164753457153,christian hatred of homosexuals is part of a dangerous political agenda must read p,0,0,0,1,0,0,0,0,0,0,1
817025282431418369,if genocides random killings of innocent and defenseless citizens does not deserve the response of what then should,0,0,0,0,0,0,0,0,0,0,1
826233388264726528,someone is got ta tell him he is a spineless hypocrite daily,0,0,0,0,0,0,0,0,1,0,0
835905715772489729,god works through those who hunger for him to restore all people to himself through his son is sacrifice and holy spirit,0,0,1,0,0,0,0,0,0,0,0
751792831203713024,life animated depicts the extent to which love and caring can turn a life around,0,0,0,0,0,1,0,0,0,0,0
399990837687644160,happy veterans day thank you for protecting serving and defending the honor and tradition of our country,0,0,0,0,1,1,0,0,0,0,0
716713076117139456,should he not be prosecuted for not disclosing that he was a journalist disgusting and shameful,0,0,0,1,0,0,1,1,0,0,0
14180390092,thanks for the meow monday love,0,1,0,0,0,0,0,0,0,0,0
437690150693634049,alk is cheap while facts are sacred,0,1,0,0,0,0,0,0,0,0,0
400609505244762112,hope is some extraordinary spiritual grace that god gives us to control our fears not to oust them ~ vincent mcnabb,0,0,1,0,0,0,0,0,0,0,0
832926690183639041,and peter remembered the word of jesus which said unto him before the cock crow thou shalt deny me thrice,0,0,1,0,0,0,0,0,0,0,0
708028944554053632,payments are so complex and take a long time to get profitable traction the road is littered with failed attempts,0,1,0,0,0,0,0,0,0,0,0
772784753548353537,or txt wiif £ to to donate a quid to the cause sod all for charity,0,0,0,0,0,1,0,0,0,0,0
501554614081437696,it is strange to think i am a senior,0,1,0,0,0,0,0,0,0,0,0
509724604836106240,regardless of whether we agree on the right financial outcome let us all agree to respect the educators of our kids bc poli,0,1,0,0,0,0,0,0,0,0,0
583786942661136384,idk i respect the hell out of bryan,0,1,0,0,0,0,0,0,0,0,0
810739159551844353,trump is a traitor with no respect for the constitution or the people of us,0,0,0,0,0,0,1,1,1,0,0
260831392311701504,i am voting for president obama because i believe in equality for all,1,0,0,0,0,0,0,0,0,1,0
791963763192672257,pakistani king of the protest shaikh rasheed ahmad,0,1,0,0,0,0,0,0,0,0,0
784581073305042944,hitting on married women condoning assault such vile degradations demean our wives and daughters and corrupt america is fa,0,0,0,1,0,0,0,0,0,0,1
693459158880751619,resistance rebellion and results justice or else black lives matter,0,0,0,0,0,0,0,0,1,0,0
256664959084281856,of course it is it is my account,0,1,0,0,0,0,0,0,0,0,0
702027864162459648,if freedom of kurds baloch do not matter to you but you cry for palestine then you are a jew hater not a freedom lover,0,0,0,0,0,0,1,1,0,0,0
463864886598963202,i fucking hate liars,0,0,0,0,0,0,1,0,0,0,0
837686528298135553,jesus loves everyone and has compassion on the weak and ignorant hebrews romans,0,0,1,0,0,1,0,0,0,0,0
641441455483973636,you know your pool needs new lights when the other teams coach had to use a flashlight,0,1,0,0,0,0,0,0,0,0,0
833355684162985985,loving allaah swt and then disregarding disrespecting and disapproving the divine message he sent will not get us anything accept hell,0,0,1,0,0,0,0,1,0,0,0
427893624383102976,respect my elders i respect whoever respects me regardless of age,0,1,0,0,0,0,0,0,0,0,0
791982916289105920,pakistani king of the protest shaikh rasheed ahmad,0,1,0,0,0,0,0,0,0,0,0
652236548021329924,thank you spreading the message of hope and justice,1,0,0,0,0,1,0,0,0,0,0
840130605153103874,he also ensured that d non oil sector did not suffer a setback with his policies,0,1,0,0,0,0,0,0,0,0,0
829187832845582338,your desire to make sacrifices for humanity are in vain if you are going to kill human beings in the process,0,0,0,0,0,0,0,0,0,0,1
307608662233468928,me love you heart suit,0,1,0,0,0,0,0,0,0,0,0
810409447340277760,a tribute to the jackal proud irish boxer a true talent cherished by our nation more than he knows flexed biceps,0,0,0,0,1,0,0,0,0,0,0
641009087543508992,the inviolable inherent dignity of aylan kurdi eureka street auspol spring st,0,1,0,0,0,0,0,0,0,0,0
444662825693478913,ugh my back hurt,0,1,0,0,0,0,0,0,0,0,0
743150062470074369,they hurt you and then they act like you hurt them,0,0,0,0,0,0,1,0,0,0,1
831839143936217089,those who give up essential liberties for temporary safety deserve neither liberty nor safety ~ benjamin franklin,0,1,0,0,0,0,0,0,0,0,0
826328814087057408,war is the destruction of all human values the final realization of the wealthy is sick desire to destroy the people,0,0,0,1,0,0,0,0,0,0,1
307608710010769409,me love you heart suit,0,1,0,0,0,0,0,0,0,0,0
821345297376759808,how do we change the world one random act of kindness at a time ~ morgan freeman quote quotes,0,0,0,0,0,1,0,0,0,0,0
836468540513398784,silence the best revenge that shit a kill somebody soul hundred points hundred points,0,1,0,0,0,0,0,0,0,0,0
813408091714809857,a believer is soul is cleansed of all sin and remains that way as long as we trust in christ thus we our souls do,0,0,1,0,0,0,0,0,0,0,0
840277026422607873,retweet know your rights right arrow curving down,0,1,0,0,0,0,0,0,0,0,0
746728593045196800,we have the chance to shape our own destiny and be governed by democratically elected institutions with british values,0,1,0,0,0,0,0,0,0,0,0
320058035257110528,you hear that ya that is my gag reflex at its finest,0,1,0,0,0,0,0,0,0,0,0
693003404549840896,justice is the birthright of every human being min farrakhan quote,1,0,0,0,0,0,0,0,0,0,0
205331510809722882,miracle natural sweetener stevia a holy grail for the food industry may just be a little too good to be true,0,1,0,0,0,0,0,0,0,0,0
713961993091301377,i suffer from a rare condition called being broke all the time,0,1,0,0,0,0,0,0,0,0,0
320997210219216897,i am so hurt,0,0,0,0,0,0,0,0,0,0,1
554719570758352896,quran establish worship enjoin kindness forbid iniquity persevere whatever may befall thee,1,0,1,0,0,1,0,0,0,0,0
822662111193157633,and in with internal contradictions promoting gas hurts coal and all of it hurts climate public health and environmen,0,1,0,0,0,0,0,0,0,0,0
828635676593811458,you said the moral arc of the universe bends toward justice you lied,1,0,0,0,0,0,1,0,0,0,0
834580368183459840,equal rights equal protection under the law are not issues that should be left to the states they should be guaranteed for,1,0,0,0,0,0,0,0,0,0,0
806095876972105728,severe chronic repeated stress causes hippocampal atrophy and poor memory visionaries,0,1,0,0,0,0,0,0,0,0,0
833680314190950400,god we pray for peace and unity ijn amen,0,0,1,0,0,1,0,0,0,0,0
678258921316945920,the four stages of haircut hatred regret sadness acceptance,0,1,0,0,0,0,0,0,0,0,0
693959725709275140,min farrakhan america is criminal justice system must be abolished justice or else,1,0,0,0,0,0,0,0,0,0,0
665745315392151552,some values must be universal like human rights and the equal worth of every human being bjorn ulvaeus,1,0,0,0,0,1,0,0,0,0,0
583025585489911808,leadership lesson always share thankful sentiments with others that give of themselves caring rcm sdoes myp,0,0,0,0,0,1,0,0,0,0,0
633237663940780036,the holy ghost wants to remind us what god says about our true selves ghost,0,0,1,0,0,0,0,0,0,0,0
736566176348676096,he is totally lying he is beating around the bush plz do not do politics on education do not corrupt innocent minds,0,0,0,0,0,0,1,0,0,0,0
358997326141984768,interesting houston real estate broker taken to task for alleged plagiarism,0,0,0,0,0,0,1,0,0,0,0
345664612340989953,maybe worship is not validly stroking god is ego as though god has low self esteem and created us to remind him how grea,0,0,0,0,1,0,0,0,0,0,0
765997835552641024,he says he is a writer and philosopher who is been wrongly persecuted for his words and ideas,0,1,0,0,0,0,0,0,0,0,0
830626606624301056,you wanna be happy buy the cd from jyp listen in your mp you are not you i am not me cos we are one big family jack,0,1,0,0,0,0,0,0,0,0,0
805616351045775360,teddy roosevelt supposedly said to anger a conservative lie to him to anger a liberal tell him the truth true then,0,0,0,0,0,0,1,0,0,0,0
257644754932731904,sometimes you have to hurt someone is feelings just to let them understand how it felt when they hurt yours,0,0,0,0,0,0,0,0,0,0,1
736198755452473346,i wish companies would stop using memorial day to sell enjoy the holiday but have respect for the meaning of it,0,1,0,0,0,0,0,0,0,0,0
749485217023291393,by saying of illegal immigrants are criminals which is a false statistic in addition to being illegal aliens,0,0,0,0,0,0,1,0,0,0,0
667515669869498368,isurvivedby the kindness of strangers,0,0,0,0,0,1,0,0,0,0,0
829060435580182528,risking everything to defy the nazis they define sacrifice and risk taken to save others,0,0,0,0,0,1,0,0,0,0,0
716764680350523392,should be embarrassed for giving that lying rat michaela mc collum publicity typical media outlook giving drug cheats wanted limelight,0,0,0,1,0,0,1,0,0,0,0
572067530870816768,this glorification of iran is pre islamic past and the focus on these holy sites and symbols have often,0,1,0,0,0,0,0,0,0,0,0
411242754367164416,that is me a capricorn is heart is always open sympathetic and caring to someone in need,0,0,0,0,0,1,0,0,0,0,0
760001402856955904,i am sorry for being annoying when i want to talk needy cause i miss you emotional when i care and insecure because i am afra,0,1,0,0,0,0,0,0,0,0,0
586349074565046272,our exec dir sharing our principles including absolute respect and unconditional love for our kids sleep out next gen,0,0,0,0,0,1,0,0,0,0,0
585909842054897664,pain or suffering does not feel good at the time trials happen in life but just as god tells us,0,0,0,0,0,0,0,0,0,0,1
536204945931120641,i have got it left left right right right right up left right puzzle sol,0,1,0,0,0,0,0,0,0,0,0
526491035162402817,we might forgive if someone comes groveling to us but god forgives while running after us,0,0,1,0,0,1,0,0,0,0,0
769732450721357824,black ribbon yrs of our struggle commemorated with our hero baltic communities stockholm stopnordstream,0,1,0,0,0,0,0,0,0,0,0
203438639613624321,human values like democracy freedom of speech and freedom of the individual these are changes whose momentum can not be,1,0,0,0,0,0,0,0,0,0,0
752796826453979136,goal to build a movement to achieve equality for women in film and all women in the united states of america oncoming fist light skin tone ht,1,0,0,0,0,0,0,0,0,0,0
442419513850490880,from even the greatest of horrors irony is seldom absent h.p lovecraft,0,1,0,0,0,0,0,0,0,0,0
828059954540064768,how do we change the world one random act of kindness at a time leadership strengths,0,0,0,0,0,1,0,0,0,0,0
497143918426091520,god expects us to move from faith to faith and glory to glory fight to win,0,0,1,0,0,0,0,0,0,0,0
390925991675039744,cheating to get nominated that is just sad,0,0,0,0,0,0,1,0,0,0,0
740571094692859904,crooked hillary has not won shit yet media should be ashamed of themselves bunch manipulative lying mthr fkrs disgusting smirking face,0,0,0,1,0,0,1,0,0,0,0
452261502540869632,no way to deny the happiness that can be created from selfless acts and sincere care from another person feeling amazing,0,0,0,0,0,1,0,0,0,0,0
368871804443447296,your pictures of both disgust and disturb me,0,0,0,1,0,0,0,0,0,0,0
608900354898395136,done with life now i can not get hurt anymore,0,1,0,0,0,0,0,0,0,0,0
839555236482150403,he deserves what he got having tried blackmailing and slandering my person unprovoked so that does not count crime punishment,0,0,0,0,0,0,1,0,0,0,0
726174865737285632,yes terrible things happen but sometimes those terrible things they save you,0,1,0,0,0,0,0,0,0,0,0
610679069148057600,the truth caster the roman catholic church is truly a blasphemous cult very presumptuous v,0,0,0,1,0,0,0,0,0,0,0
839617192647766016,so many white cis hetero men want to be oppressed,0,1,0,0,0,0,0,0,0,0,0
796582677927305216,i am so sorry for bernie he fought all his life for equality and human rights and that is how america repaid him,1,0,0,0,0,1,0,0,0,0,0
832711325599952898,oof is unwavering moral compass gives me hope for the republican party the republic preach john,0,0,0,0,0,0,0,0,0,1,0
829041067731218432,a man who when faced by danger behaves like a mouse is rightly called a coward he harbors violence and hatred in his heart,0,0,0,0,0,0,0,0,0,0,1
774385665781952513,career relationship success ideals and fun men fashion shirt,0,1,0,0,0,0,0,0,0,0,0
398058112202330112,love,0,0,0,0,0,1,0,0,0,0,0
770397322085748736,unity love,0,1,0,0,0,0,0,0,0,0,0
564132731983265792,betrayal of ukraine would mean the betrayal of europe itself msc,0,0,0,0,0,0,0,1,0,0,0
712108602899697664,confession has to hurt a little if you hope to heal reconcile a lot monday motivation relationship goals,0,1,0,0,0,0,0,0,0,0,0
689785546583896064,injustice anywhere is a threat to justice everywhere martin luther king jr,1,0,0,0,0,0,1,0,0,0,0
838365232888164355,god created our skin tones with beautiful variety folded hands thumbs up clapping hands red heart yellow heart black heart green heart blue heart purple heart clapping hands thumbs up folded hands but all of our souls are the same color treat everyon,1,0,1,0,0,0,0,0,0,0,0
706875444428025856,repeal the permits rewrite guidelines to safe standards that do not allow heavy metals david paylor resigns,0,1,0,0,0,0,0,0,0,0,0
643439035415982080,i love it when religious types accuse aetheists of being arrogant yet they claim to know what god thinks based on som,0,1,0,0,0,0,0,0,0,0,0
825912285784899584,san bernardino terrorist is brother pleads guilty in immigration fraud case ht,0,1,0,0,0,0,0,0,0,0,0
825790646514548736,i find this to be deeply troubling upsetting unjust and discriminatory,0,0,0,0,0,0,1,0,0,0,0
749849423644090368,the people who see racism in every f thing are either the most racist or the most stupid and brainwashed people,0,0,0,1,0,0,1,0,0,0,0
610415264958672896,there are many religions now that do not implement all the commandments of god ask bro eli the bible answers,0,1,0,0,0,0,0,0,0,0,0
60888066465865729,looks like tori and dean found the perfect location for the wedding how d they do it big do,0,1,0,0,0,0,0,0,0,0,0
826122277209178113,download this new update of facial expressions a k a emojis for your face,0,1,0,0,0,0,0,0,0,0,0
712617519715119104,accelerating digital fluency is key to gender equality in the workplace says via,1,0,0,0,0,0,0,0,0,0,0
777354932185726976,i guess i am free for hoco winking face red heart,0,1,0,0,0,0,0,0,0,0,0
828019737863012353,and i take a selfie me eweee i look like a potato nicole i look like a chicken nugget so hey we,0,1,0,0,0,0,0,0,0,0,0
545807319033208832,taliban killing kids in school young i stan committing genocide of good movies acche din kaha hai,0,0,0,0,0,0,0,0,0,0,1
750795998159450112,owning our democracy means voting out those who oppose a constitutional amendment to reclaim it citizens united,0,0,0,0,1,0,0,0,0,0,0
733769598076518400,love that movie,0,1,0,0,0,0,0,0,0,0,0
836802641317490689,you foment fear and resentment,0,1,0,0,0,0,0,0,0,0,0
760337539970379776,there is nothing more dangerous than a person with nothing left to lose,0,0,0,0,0,0,0,0,0,0,1
751595770860666880,did you catch em all face with tears of joy,0,1,0,0,0,0,0,0,0,0,0
547594746932121600,quran an najm verse those who avoid enormities of sin abominations save the unwilled offences for them lo thy lord is of vast mercy,0,0,1,0,0,0,0,0,0,0,0
832467087054344192,samuel great salvation he brings to his king and shows steadfast love to his anointed to david and,0,0,0,0,0,0,0,0,0,1,0
825450134435663873,where there is a demand for it prosperity soon follows let us demand islam in our masses today and regain our dignity and status with islam,0,1,0,0,0,0,0,0,0,0,0
836156422635290624,i am patriotic pakistani and i support for unity and strength of pakistan smiling face with smiling eyes united we khan,0,0,0,0,1,0,0,0,0,0,0
511833194564694016,a little faith will bring your soul to heaven a great faith will bring heaven to your soul charles spurgeon,0,0,1,0,0,0,0,0,0,0,0
