tweet_id,text,fairness,non-moral,purity,degradation,loyalty,care,cheating,betrayal,subversion,authority,harm
624963884516925440,respect authority how do we know authority authority respects you first sandra bland disband the slave catchers black lives matter,0,0,0,0,0,0,0,0,0,1,0
733975754678149120,the truth hurts to lairs israel united in christ endanargumentinwords black twitter black lives matter empire christian bible,0,0,0,0,0,0,1,0,0,0,0
689238518065827840,crossed westbound bay bridge an hour ago glad we left when we did i support black lives matter but being stuck with dog would be tough,0,0,0,0,1,0,0,0,0,0,0
754743500210446336,democrats liberals blacks black lives matter trying to subvert the constitution by assassination and violent behavior remember in nov tcot gop,0,0,0,0,0,0,0,0,1,0,1
569903241691054080,reflections on ferguson this here is sacred space black lives matter,0,0,1,0,0,0,0,0,0,0,0
573703467648163840,tonight is episode of scandal actually made me shed a tear all lives matter,0,1,0,0,0,0,0,0,0,0,0
654860905319145472,ready change iam voting ndp canada elxn cdn poli indigenous women canada all lives matter tmpm is barbaric cultural practices tip line active yet my current government is ignoring over missing killed aboriginal women,0,0,0,0,0,0,0,0,0,0,1
675439666842202112,short film days hungry for justice fight for dyett dyett edu justice black lives matter,1,0,0,0,0,0,0,0,0,0,0
751252000801599488,there is only one race the human race so cut the crap and the violence and take care of all humans all lives matter blue lives matter,1,0,0,0,0,1,0,0,0,0,0
724066603474800640,homosexuality is a sin black lives matter african american israel united in christ bible hispanic twitter blackjesus black twitter,0,0,0,1,0,0,0,0,0,0,0
752589804542582784,all my interactions with police have been fantastic you know why i am respectful and obey police officer commands black lives matter all lives matter,0,0,0,0,0,0,0,0,0,1,0
704111392408731648,hillary clinton is betrayal of the black community top conservatives on tweeter blm,0,0,0,0,0,0,0,1,0,0,0
578483241931415552,injustice black lives matter,0,0,0,0,0,0,1,0,0,0,0
651935511481839616,holy shit black lives matter,0,1,0,0,0,0,0,0,0,0,0
540285282491195392,willful ignorance reveals grotesque truths eric garner no justice racism in america i ca not breathe black lives matter,1,0,0,0,0,0,0,0,0,0,0
695442180949684227,i did not see a lot of black lives matter out protesting looting rioting committing civil disobedience over this death,0,0,0,0,0,0,0,0,1,0,1
533020748718149632,i support assata shakur support and solidarity ferguson black lives matter,0,0,0,0,1,0,0,0,0,0,0
627674641067147264,avoid creating a hierarchy of human suffering as if compassion were a finite resource black lives matter,0,0,0,0,0,1,0,0,0,0,1
608970866077130753,black lives matter and the climate justice movement,1,0,0,0,0,0,0,0,0,0,0
631655612246458369,if black lives matter then obey the law blk azzes save our cops,0,0,0,0,0,0,0,0,0,1,0
749327266832723968,northern nevada shoshone sacred site destroyed on black lives matter public lands cultural genocide mining company began destruction of ancient native sacred site,0,0,0,0,0,0,0,0,0,0,1
671729067708682240,dear lives so threat of harm can not justify past kilings anymore black lives matter black on campus via,0,0,0,0,0,0,0,0,0,0,1
537097370144866304,ferguson decision this is on you murderer wilson racist mcculloch coward jury black lives matter,0,0,0,0,0,0,1,0,0,0,1
730591775908208640,send aipac hillary for prison she is dishonest incompetent greedy unfit a disgrace potus unite blue black lives matter latinos vets,0,0,0,0,0,0,1,0,0,0,0
541813504979001344,yes msu love and solidarity from a wolverine black lives matter,0,0,0,0,1,0,0,0,0,0,0
593916617781837824,when did protect and serve become obey or die philly is baltimore black lives matter,0,0,0,0,0,0,0,0,0,1,1
647385365318365184,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,0
594188032120639488,justice for terrence kellum black lives matter,1,0,0,0,0,0,0,0,0,0,0
747880462517952512,god bless the turkish people all lives matter all lives matter explosions and gunfire reported at istanbul airport turkish officials say,0,0,0,0,0,1,0,0,0,0,0
613358496726319104,yes you who flies confederate flag are a racist a traitor usa history charleston shooting black lives matter,0,0,0,0,0,0,1,1,0,0,1
702286429741850624,sigh black lives matter holy shit,0,1,0,0,0,0,0,0,0,0,0
547894051320901632,antonio martin does not matter if he had a gun he just wanted to help what do we want dead cops black lives matter,0,0,0,0,0,0,0,0,0,0,1
595249516984406016,black humanity assert our comprehensive humanity now justice freedom solidarity toronto tel aviv ethiopian lives matter black lives matter,1,0,0,0,1,0,0,0,0,0,0
688223254180265984,black lives matter so much injustice,0,0,0,0,0,0,1,0,0,0,0
554788587255119872,die in civil disobedience is circled by protesters performing choking sign grand central black lives matter,0,0,0,0,0,0,0,0,1,0,0
635580702889787393,justice for sandra bland sayhername black lives matter share,1,0,0,0,0,0,0,0,0,0,0
571867780372439040,reflections on ferguson this here is sacred space black lives matter black truth matters i ca not breathe,0,0,1,0,0,0,0,0,0,0,0
630276390957379585,black lives matter instead of sanders should target hilary clinton known war hawk racist zionist whose own policies are racist and inhumane,0,0,0,0,0,0,1,0,0,0,1
598873714516721664,solidarity forever justicefor akai gurley justice tony blacklivesmatter,0,0,0,0,1,0,0,0,0,0,0
706838457390227458,trump when we were less politically correct seems to mean when we could commit hate crimes suffer no consequences black lives matter,0,0,0,0,0,0,0,0,0,0,1
565387373278928899,all lives matter plz,0,1,0,0,0,0,0,0,0,0,0
658284891323412480,there scared it might hurt them in the future bl m,0,0,0,0,0,0,0,0,0,0,1
545077871010516992,ferguson pak school siege palestine black lives matter solidarity and happy hanukah,0,0,0,0,1,0,0,0,0,0,0
537089539962339328,prayer for righteous peace in ferguson may love and faithfulness meet together righteousness and peace kiss each other black lives matter,0,0,0,0,0,1,0,0,0,0,0
544151363908038656,rage justice solidarity resistance respect black lives matter millions march nyc my faves are the best,1,0,0,0,1,0,0,0,0,0,0
545040457089048578,justice justice we shall pursue jews standing for racial justice in solidarity with black lives matter,1,0,0,0,1,0,0,0,0,0,0
611627733924249601,no matter what our spiritual beliefs are a place of prayer should be a safe place charleston black lives matter heart broken,0,0,1,0,0,0,0,0,0,0,0
542703760116838402,we deplore the routinized systemic dehumanization of black lives in the u.s black lives matter,0,1,0,0,0,0,0,0,0,0,0
714273298478080000,beware democracy spring largest civil disobedience action of the century ows radicals soros dsa black lives matter,0,0,0,0,0,0,0,0,1,0,0
751031091402866688,should i be teaching my daughter to fear the police all lives matter what is happening,0,1,0,0,0,0,0,0,0,0,0
723301669052792832,homosexuality is a sin israel united in christ black jesus black twitter black lives matter african american bible hispanic twitter,0,0,0,1,0,0,0,0,0,0,0
542305634155114498,solidarity defined black lives matter millions march nyc i ca not breathe ferguson palestine,0,0,0,0,1,0,0,0,0,0,0
656804510136971264,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,0
540333459986997248,ignorance is bliss to those blind to the truth injustice to one injustice to all black lives matter i ca not breathe,0,0,0,0,0,0,1,0,0,0,0
592190278825484288,justice for rekia philly black lives matter,1,0,0,0,0,0,0,0,0,0,0
668903488147992576,this is why we choose to oppose police abuse and injustice black lives matter black on campus,1,0,0,0,0,0,0,0,0,0,0
724089253404270593,homosexuality is a sin black twitter black lives matter african american israel united in christ bible hispanic twitter black jesus,0,0,0,1,0,0,0,0,0,0,0
692134429616115712,actually no cattle would have ever been harmed for killing a slave but if a slave had harmed a cow tired black lives matter,0,0,0,0,0,0,0,0,0,0,1
644316377759752193,gop debate cnn debate black lives matter what is overlap between people saying kim davis needn t obey the law those saying black people should obey the law to avoid being shot,0,0,0,0,0,0,0,0,0,1,0
546721666488086528,truer words have never been spoken both parties are at fault extremists exist on both sides all lives matter,1,0,0,0,0,0,0,0,0,0,0
543764822731812864,solidarity to black lives matter,0,0,0,0,1,0,0,0,0,0,0
538468048186146816,this holy shit this wow black lives matter,0,1,0,0,0,0,0,0,0,0,0
602876915565907968,justice for all black lives matter my life matters say her name justice for all,1,0,0,0,0,0,0,0,0,0,0
748380178972311552,this hurts deeply black lives matter,0,0,0,0,0,0,0,0,0,0,1
624614308555546624,justice for sandara bland black lives matter,1,0,0,0,0,0,0,0,0,0,0
725581999352647680,we lose so many beautiful black babies black lives matter i really wish blk lives did matter to blk folks,0,1,0,0,0,0,0,0,0,0,0
752204504477495297,stand in solidarity los angeles black lives matter alton sterling philando castile dallas,0,0,0,0,1,0,0,0,0,0,0
753743613725511680,anonymous honor to disobedience protest rights constitution blue lives matter black lives matter all lives matter,0,0,0,0,0,0,0,0,1,0,0
632987888750235648,watch ben carson just instantly silenced everyone calling him a traitor to his race black lives matter ferguson,0,0,0,0,0,0,0,1,0,0,0
634881648455208960,justice justicefor jonathan ferrell black lives matter kerrick trial,1,0,0,0,0,0,0,0,0,0,0
540286734291181568,civil disobedience time yes black lives matter stand upbe the damn change,0,0,0,0,0,0,0,0,1,0,0
558007802338095104,bi supporters of black lives matter solidarity statement,0,0,0,0,1,0,0,0,0,0,0
684004830340231168,outing himself as a racist traitor calling for mass slaughter of american whites is pure gold black lives matter black lives matter,0,0,0,0,0,0,1,1,0,0,1
629478690007699456,hmmm lots of talk of the sanctity of life black lives matter not so much,0,0,1,0,0,0,0,0,0,0,0
578304253510307840,net neutrality does not harm investment but if congress eliminates them that will hurt black lives matter movement,0,0,0,0,0,0,0,0,0,0,1
751488765781094400,all lives matter wth is wrong with people if you do not included in a be happy about it that you do not need to be included,0,1,0,0,0,0,0,0,0,0,0
654197293663526912,jim webb is refusal to acknowledge black lives matter was stunning what a jack ass dude you are at a dem debate not a serious candidate,0,0,0,0,0,0,0,1,0,0,0
690327747864854529,bernie is there respect mlk black lives matter election vote vote lgbt feel the bern snrtg ows health,0,0,0,0,1,0,0,0,0,1,0
615947895351586816,dr huey p newton on the revolution without homophobia and misogyny huey newton black lives matter lgbtq,1,0,0,0,0,0,0,0,1,0,0
639397850359709696,does evangelical christianity blind black lives matter southerners to wisdom of secular prophets such as,0,1,0,0,0,0,0,0,0,0,0
636569538553712641,black lives matter undermines itself on a daily basis via illogical radicalism all lives matter you can not deny that,0,0,0,0,0,0,0,1,1,0,0
656157335300083712,the people that hate on black lives matter are primarily from rural america they have no idea what is really going on in the world police,0,1,0,0,0,0,0,0,0,0,0
628913957525409793,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,0
727916880795701249,dindu nuffin black lives matter is a fraud,0,0,0,0,0,0,1,0,0,0,0
464892285532909568,obama is jackbooted black lives matter is trampling our constitutional right to trample sacred native american places,0,0,1,0,0,0,0,0,0,0,0
631155859255640064,black lives matter but the two gals unwarranted disruption of bernie sanders speech harms the movement get out the vote end disrespectful acts,0,0,0,0,0,0,0,0,0,0,1
537147908642975744,the fact that the court decision is infuriating so many people says so damn much all lives matter,0,1,0,0,0,0,0,0,0,0,0
554211284812447744,it took others tweets to get my mind in order i think all lives matter in fact i have written blogs warning americans about that scam,0,0,0,0,0,0,1,0,0,0,0
607673490871681024,this shit breaks my heart seriously black lives matter,0,0,0,0,0,1,0,0,0,0,1
537076438210719744,all lives matter,0,1,0,0,0,0,0,0,0,0,0
537256345427140608,black lives matter despite the lack of compassion and remorse,0,0,0,0,0,1,0,0,0,0,1
633451099366666240,black lives matter disrespect bernie sanders feel the bern black lives matter unite blue,0,0,0,0,0,0,0,0,1,0,0
703242673331814400,hallow points and holy ground stay woke black lives matter please share,0,1,0,0,0,0,0,0,0,0,0
640721368695312385,pure hypocrisy of black lives matter movement,0,0,0,0,0,0,1,0,0,0,0
543823763692060672,love solidarity to millions march nyc i ca not breathe black lives matter,0,0,0,0,1,1,0,0,0,0,0
718502015861542913,shameful a former president has to pander and grovel to a terrorist group like black lives matter trump,0,0,0,1,0,0,0,0,0,0,1
667350564632723460,who can convince me that organisation is not fraud and racism world toilet day global goals black lives matter free nnamdi kanu free biafra,0,0,0,0,0,0,1,0,0,0,1
724096805441511424,homosexuality is a sin black twitter black lives matter african american israel united in christ bible hispanic twitter black jesus,0,0,0,1,0,0,0,0,0,0,0
668849169625313281,but cry every time all lives matter is used fools,0,1,0,0,0,0,0,0,0,0,0
543838512064110592,mpac is dismissing the impact of police brutality on poc sacrificing moral integrity for personal agenda not my islam black lives matter,0,0,0,0,0,0,0,0,0,0,1
580757546136264704,teach your children to obey the law obey law enforcement not to attack police parent better if black lives matter,0,0,0,0,0,0,0,0,0,1,0
729461007190462464,mother is day is paganism and idolatry mothers day black twitter hispanic twitter israel united in christ israelite black lives matter,0,1,0,0,0,0,0,0,0,0,0
638570778607288321,black lives matter do not respect police pigs in a blanket but demand respect from the police yea ok,0,0,0,0,0,0,0,0,1,0,0
674082055844597760,pass it on no more enough is enough black lives matter racism is not funny we denounce trump today i am muslim southern baptist leader trump is muslim exclusion threatens religious liberty,0,0,0,0,0,0,1,0,0,0,0
719871670815748096,such disrespect black lives matter feel the bern,0,0,0,0,0,0,0,0,1,0,0
542148096017580032,black lives matter this stops today justice delayed buses delayed,1,0,0,0,0,0,0,0,0,0,0
611640823927672833,black love and solidarity for us black lives matter,0,0,0,0,1,0,0,0,0,0,0
630391711374508032,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,1
714553644796936197,implicit bias unconscious dehumanization of someone black lives matter blmtxst,0,0,0,1,0,0,0,0,0,0,1
751409149502693376,all lives matter,0,1,0,0,0,0,0,0,0,0,0
546537541118476289,stop human brutality nypd lives matter black lives matter all lives matter,0,0,0,0,0,0,0,0,0,0,1
559395726203969536,dwight coward black lives matter noi sundays,0,1,0,0,0,0,0,0,0,0,0
575409501408358400,mlk iii don t idolize my father embrace his ideals of freedom justice and equality black lives matter,1,0,0,0,0,0,0,0,0,0,0
752940227618967552,dallas police shooting dallas memorial act of racial hatred thanks to cheer leading the lawlessness of black lives matter protesters,0,0,0,0,0,0,0,0,1,0,1
751123125744447488,mocks the stupidity of all lives matter twitter interprets the exact opposite,0,1,0,0,0,0,0,0,0,0,0
610936570846183424,on sat share pics of yourself enjoying ur pool right use hashtags swim in jun all lives matter dap,0,1,0,0,0,0,0,0,0,0,0
603483660420001792,justice for sheku bayoh black lives matter,1,0,0,0,0,0,0,0,0,0,0
714949977588367360,if you think black lives matter deserves a more powerful voice in a digital age bring wifi to the people now,0,1,0,0,0,0,0,0,0,0,0
631190881421275136,the black lives matter activists that upstaged bernie sanders absolutely disgust me a complete disregard of respect and civility,0,0,0,1,0,0,0,0,1,0,0
660334196116844544,bring back fields black lives matter ferguson top conservatives on tweeter teenage girls could never be violent or hurt anyone bring back fields,0,1,0,0,0,0,0,0,0,0,0
755175825297801216,patriot heros the real black lives matter bundy lives matter pray for ryan benghazi nra,0,1,0,0,0,0,0,0,0,0,0
743878822311821312,tyranny alert shocking evidence of black lives matter plan to cause chaos in usa this summer to impose martial law and keep obama in power,0,0,0,0,0,0,0,0,1,0,0
697312046799572992,wardorants exposing local treason and black lives matter fraud in oregon black lives matter or gm os treason fraud politics,0,0,0,0,0,0,1,0,0,0,0
671152948148314112,ten times black lives matter thugtivists hurt their own cause top conservatives on tweeter tea party pjnet,0,0,0,0,0,0,0,0,0,0,1
745060091989098496,black lives matter but obama the traitor to us citizens succeeded for illegal alien criminals muslim terrorists,0,0,0,0,0,0,0,1,0,0,0
681836192753647616,justice for tamir rice sandra bland black lives matter,1,0,0,0,0,0,0,0,0,0,0
557934460125986816,love seeing the spirit of a caring people in sf black lives matter support good cops weed out racial profiling,0,0,0,0,0,1,0,0,0,0,0
540714447002931200,black lives matter praying for justice and equality,1,0,0,0,0,0,0,0,0,0,0
741375595796389888,there is none because black lives matter is a fraud that eulogizes thugs perpetrates hoaxes to incite violence against whites,0,0,0,0,0,0,1,0,0,0,1
591364093535223808,usa militia vs traitor federal blm,0,1,0,0,0,0,0,0,0,0,0
573443756596314112,justice for lavena johnson black lives matter,1,0,0,0,0,0,0,0,0,0,0
542440227424317440,blatant liar eric garner black lives matter maddow,0,0,0,0,0,0,1,0,0,0,0
574973475724484609,solidarity justice for tony robinson black lives matter,0,0,0,0,1,0,0,0,0,0,0
540362203535540224,with liberty and justice for all except the coloreds no liberty and justice for them ferguson i ca not breathe black lives matter,0,0,0,0,0,0,1,0,0,0,0
638989180756955140,you are a sad coward racist troll who pretended to be black to discredit black lives matter and you were caught,0,0,0,0,0,0,1,0,0,0,1
644157731276984320,tonight is gop debate agenda defund pp sanctify kim davis black lives matter not donald trump arrogance ben carson is insignificance,0,1,0,0,0,0,0,0,0,0,0
537224960822235137,just by living black people suffer daily stress and trauma we all suffer ptsd yet we push thru ferguson black lives matter,0,0,0,0,0,0,0,0,0,0,1
541435324006555649,black lives matter america is racial degeneracy and cowardice,0,0,0,1,0,0,0,0,0,0,0
663346101563613184,two words not vetted bill ayersstill advocating anarchy by inciting black lives matter activists to light fires agree,0,0,0,0,0,0,0,0,1,0,1
602477631846555648,sharing black lives matter is a slogan to encourage lawlessness and civil disobedience,0,0,0,0,0,0,0,0,1,0,0
723621234035036161,homosexuality is a sin bible hispanic twitter israel united in christ black jesus black twitter black lives matter african american,0,0,0,1,0,0,0,0,0,0,0
751506826710118400,all lives matter pray for dallas how will it be possible to bring the,0,1,0,0,0,0,0,0,0,0,0
742832663791165440,all lives matter pray for orlando love is love love always wins,0,0,0,0,0,1,0,0,0,0,0
571867795958472705,reflections on ferguson this here is sacred space black lives matter black truth matters i ca not breathe,0,0,1,0,0,0,0,0,0,0,0
544673777834283008,from ferguson to new york women are leading protests because all black lives matter hannah giorgis ferguson,0,0,0,0,1,0,0,0,1,0,0
540670147716202496,with liberty and justice for all eh i ca not breathe eric garner black lives matter,1,0,0,0,0,0,0,0,0,0,0
587680837518393345,the unjust murder of eric harris black lives matter,0,0,0,0,0,0,1,0,0,0,1
723715553077170176,homosexuality is a sin israel united in christ bible hispanic twitter blackjesus black twitter black lives matter african american,0,0,0,1,0,0,0,0,0,0,0
640999956141223940,traitorous black lives matter activist endorses murder of millions greater israel project,0,0,0,0,0,0,0,1,0,0,1
592814741883617280,hurt people hurt people baltimore black lives matter,0,0,0,0,0,0,0,0,0,0,1
634418320523964416,the racial purity of black lives matter,0,0,1,0,0,0,0,0,0,0,0
734066422045933569,the truth hurts to lairs israel united in christ endana rgumentinwords black twitter black lives matter empire christian bible,0,0,0,0,0,0,1,0,0,0,0
541065077684985856,now these are the pictures tags should go viral eric garner black lives matter justicefor eric garner end racism,1,0,0,0,0,0,0,0,0,0,0
536152851811430400,justice for armand nopd no jutice new orleans police brutality black lives matter ferguson,1,0,0,0,0,0,0,0,0,0,0
533585319635873792,winner white fear white guilt racism promotes dehumanization on all levels black lives matter ferguson,0,0,0,1,0,0,1,0,0,0,1
610797134506496000,black lives matter merica racism dajerria becton tamir rice kalief browder the dehumanization of black children tamir rice kalief browder and dajerria becton,0,0,0,1,0,0,0,0,0,0,0
537649119117193218,black lives matter trigger happy cops corrupt judges prosecutors what end civil unrest bring in martial law,0,0,0,0,0,0,1,0,0,0,1
674451637524541440,people are tweeting to hurt or kill mr trump arrest black lives matter at rallies protect trump,0,0,0,0,0,0,0,0,0,0,1
565584931716603904,all lives matter plz donate,0,1,0,0,0,0,0,0,0,0,0
733915286940815360,the truth hurts to lairs iuic end an argument in words black twitter black lives matter empire christian bible,0,0,0,0,0,0,1,0,0,0,0
752246719136473088,discounting all lives matter including upstanding officers nationally this a call for cancel pandora do you stand for law enforcement officers assassinated in the line of duty by racists dallas police shootings,0,0,0,0,0,0,1,0,0,0,1
629263189155422209,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,1
582978128462630912,i am not black therefore i do not understand black lives matter,0,1,0,0,0,0,0,0,0,0,0
612179699981287425,all lives matter fuck off,0,1,0,0,0,0,0,0,0,0,0
639377736570679296,black lives matter jez we can feel the bern the racist the stench of israel burning babies viewer discretion israel is systematic abuse of detention in palestine video gaza palestine israel bds,0,0,0,0,0,0,1,0,0,0,1
672099296783699969,rahm emanuel is a arrogant liar who is guilty of cover up the murder of laquan mc donald mcdonald black lives matter,0,0,0,0,0,0,1,0,0,0,0
626864021451501568,why post that hashtag this kid is white all lives matter,0,1,0,0,0,0,0,0,0,0,0
601085285087215616,which oppression is worse sexism or racism women black lives matter,0,0,0,0,0,0,1,0,0,0,1
662275143356579840,equal human rights justice for all all black canadians matter black lives matter,1,0,0,0,0,0,0,0,0,0,0
752944960840708096,it just happened obama turns dallas memorial into political theater truly a sadday blue lives matter alllives matter,0,1,0,0,0,0,0,0,0,0,0
707118213985935360,no harm in trying tĥough bernie or bust black lives matter z backspin hip hop shade feelthebern,0,1,0,0,0,0,0,0,0,0,0
602556236928679936,fail to obey and we will break your legs bds black lives matter,0,0,0,0,0,0,0,0,0,1,1
677276336197525504,solidarity baltimore freddie gray freddie gray trial baltimore uprising black lives matter,0,0,0,0,1,0,0,0,0,0,0
540739792745807872,justice eric garner all lives matter,1,0,0,0,0,0,0,0,0,0,0
697179116093763586,trust black women solidarity with black lives matter,0,0,0,0,1,0,0,0,0,0,0
709117361476005890,i want to feelthebern but black lives matter is really putting me off to wanting to support,0,0,0,0,1,0,0,0,0,0,0
608108294826283008,standing in solidarity say her name mc kinney black lives matter,0,0,0,0,1,0,0,0,0,0,0
633673524373164032,smithsonian honoring margaret sanger a woman who detested black people and wanted to exterminate them is a national disgrace blm,0,0,0,0,0,0,0,0,0,0,1
723694157710110720,homosexuality is a sin israel united in christ bible hispanic twitterblack jesus black twitter black lives matter african american,0,0,0,1,0,0,0,0,0,0,0
615319404780236800,respect black lives matter,0,1,0,0,0,0,0,0,0,0,0
589938468295409664,so good to be in sacred space with my sisters goddesses love y all black lives matter twocc,0,0,1,0,0,0,0,0,0,0,0
537164993209589760,in solidarity justice for mike brown ferguson black lives matter,0,0,0,0,1,0,0,0,0,0,0
668261385000919040,absolutely enraging to see supporters assaulting that black lives matter freedom fighter racist chump change nobodies,0,0,0,0,0,0,1,0,0,0,1
737368868331622400,t lot top conservatives on tweeter p you gop usa maga tea party uniteblue black lives matter latinovote he talks big acts like traitor manipulates,0,0,0,0,0,0,0,1,0,0,0
600319642872238080,ferguson baltimore black lives matter protests marxist scam use stupid racist blacks as excuse impose martial law suspend civil rights,0,0,0,0,0,0,1,0,1,0,0
752636613021229056,there is a seditious criminal intifada seeded within the black community aimed at overthrowing the constitution by civil anarchy thru blm,0,0,0,0,0,0,0,0,1,0,0
658748614366339072,keep sharing this video i created the hashtag assault at spring valley high but please use black lives matter as well,0,0,0,0,0,0,0,0,0,0,1
753045122758172672,$ k to send the message obey activism black lives matter,0,0,0,0,0,0,0,0,0,1,0
753043394985881600,support black brotherhood blm,0,0,0,0,1,0,0,0,0,0,0
691605576887984129,black lives matter easy to understand unless you are trying not to understand my latest all lives matter,0,1,0,0,0,0,0,0,0,0,0
697914079634202625,racism is wrath pride jealousy over their success false belief they aren t equal so you cheat to prove they aren t better blm,0,0,0,0,0,0,1,0,0,0,0
566742732987990018,one love peace unity all lives matter,0,0,0,0,1,1,0,0,0,0,0
612368751632220160,unfairness of this world smh black lives matter charleston shooting,0,0,0,0,0,0,1,0,0,0,0
631102678135910400,this injustice must stop black lives matter,0,0,0,0,0,0,1,0,0,0,0
544167125850406913,national black solidarity sunday black lives matter,0,0,0,0,1,0,0,0,0,0,0
556313621383618562,monday is mlk day it is time to reclaim mlk black lives matter martin l king sure lived his dream how ´ is your dream,0,1,0,0,0,0,0,0,0,0,0
619926139708968961,not a rapper black palestinian solidarity black lives matter free palestine,0,0,0,0,1,0,0,0,0,0,0
655739164416016384,right wing logic you need guns to shoot tyrants but always obey the police top conservatives on tweeter unite blue black lives matter,0,0,0,0,0,0,0,0,0,1,1
601512838788751362,too see the pain on this young man is face physically hurts me freddie gray black lives matter bmore united,0,0,0,0,0,1,0,0,0,0,0
537124067695136768,heart hurts rn head hurts soul hurts i am hurt black lives matter,0,0,0,0,0,1,0,0,0,0,1
752306552338472960,obama could have been a harriet tubman for blacks but instead he chose to buy sell them soros black lives matter memphis trump maga,0,1,0,0,0,0,0,0,0,0,0
673325454028312576,will accentuate unless st addr disparate impact of unjustsys screen cori etc on black lives matter lower ses peeps nd a right,0,1,0,0,0,0,0,0,0,0,0
